Befragte,Zeitraum,Partei,Ergebnis,Tag,Monat,Jahr,Art,Region,Institut,Datum
1273.0,01.06.–12.06.,Sonstige,6.0,21,6,2019,Umfrage,Deutschland,Allensbach,2019-06-21
1283.0,03.05.–16.05.,Sonstige,5.0,23,5,2019,Umfrage,Deutschland,Allensbach,2019-05-23
1305.0,01.04.–12.04.,Sonstige,4.0,18,4,2019,Umfrage,Deutschland,Allensbach,2019-04-18
1198.0,07.03.–21.03.,Sonstige,4.0,27,3,2019,Umfrage,Deutschland,Allensbach,2019-03-27
1222.0,01.02.–13.02.,Sonstige,4.0,19,2,2019,Umfrage,Deutschland,Allensbach,2019-02-19
1249.0,05.01.–17.01.,Sonstige,4.0,23,1,2019,Umfrage,Deutschland,Allensbach,2019-01-23
1295.0,01.12.–12.12.,Sonstige,4.0,20,12,2018,Umfrage,Deutschland,Allensbach,2018-12-20
1242.0,02.11.–15.11.,Sonstige,4.0,30,11,2018,Umfrage,Deutschland,Allensbach,2018-11-30
1259.0,28.09.–11.10.,Sonstige,4.5,18,10,2018,Umfrage,Deutschland,Allensbach,2018-10-18
1258.0,01.09.–13.09.,Sonstige,4.0,18,9,2018,Umfrage,Deutschland,Allensbach,2018-09-18
1295.0,27.07.–09.08.,Sonstige,4.0,15,8,2018,Umfrage,Deutschland,Allensbach,2018-08-15
1295.0,01.07.–12.07.,Sonstige,4.0,17,7,2018,Umfrage,Deutschland,Allensbach,2018-07-17
1279.0,01.06.–13.06.,Sonstige,3.0,20,6,2018,Umfrage,Deutschland,Allensbach,2018-06-20
1253.0,24.04.–08.05.,Sonstige,4.5,17,5,2018,Umfrage,Deutschland,Allensbach,2018-05-17
1279.0,03.04.–17.04.,Sonstige,3.5,25,4,2018,Umfrage,Deutschland,Allensbach,2018-04-25
1256.0,02.03.–15.03.,Sonstige,3.5,21,3,2018,Umfrage,Deutschland,Allensbach,2018-03-21
1271.0,02.02.–15.02.,Sonstige,5.0,23,2,2018,Umfrage,Deutschland,Allensbach,2018-02-23
1221.0,05.01.–18.01.,Sonstige,4.0,25,1,2018,Umfrage,Deutschland,Allensbach,2018-01-25
1443.0,01.12.–14.12.,Sonstige,3.5,21,12,2017,Umfrage,Deutschland,Allensbach,2017-12-21
1299.0,22.11.–27.11.,Sonstige,4.5,30,11,2017,Umfrage,Deutschland,Allensbach,2017-11-30
1454.0,07.10.–19.10.,Sonstige,4.0,25,10,2017,Umfrage,Deutschland,Allensbach,2017-10-25
,,Sonstige,4.0,24,9,2017,Wahl,Deutschland,Allensbach,2017-09-24
1074.0,13.09.–20.09.,CDU/CSU,36.0,22,9,2017,Umfrage,Deutschland,Allensbach,2017-09-22
1083.0,06.09.–14.09.,CDU/CSU,36.5,19,9,2017,Umfrage,Deutschland,Allensbach,2017-09-19
1043.0,22.08.–31.08.,CDU/CSU,38.5,6,9,2017,Umfrage,Deutschland,Allensbach,2017-09-06
1421.0,04.08.–17.08.,CDU/CSU,39.5,22,8,2017,Umfrage,Deutschland,Allensbach,2017-08-22
1403.0,01.07.–12.07.,CDU/CSU,39.5,18,7,2017,Umfrage,Deutschland,Allensbach,2017-07-18
1437.0,01.06.–15.06.,CDU/CSU,40.0,20,6,2017,Umfrage,Deutschland,Allensbach,2017-06-20
1457.0,05.05.–19.05.,CDU/CSU,37.0,26,5,2017,Umfrage,Deutschland,Allensbach,2017-05-26
1407.0,01.04.–13.04.,CDU/CSU,36.0,25,4,2017,Umfrage,Deutschland,Allensbach,2017-04-25
1397.0,06.03.–19.03.,CDU/CSU,34.0,28,3,2017,Umfrage,Deutschland,Allensbach,2017-03-28
1542.0,01.02.–15.02.,CDU/CSU,33.0,22,2,2017,Umfrage,Deutschland,Allensbach,2017-02-22
1441.0,05.01.–19.01.,CDU/CSU,36.0,26,1,2017,Umfrage,Deutschland,Allensbach,2017-01-26
1459.0,01.12.–15.12.,CDU/CSU,35.5,22,12,2016,Umfrage,Deutschland,Allensbach,2016-12-22
1436.0,28.10.–10.11.,CDU/CSU,34.0,16,11,2016,Umfrage,Deutschland,Allensbach,2016-11-16
1458.0,01.10.–13.10.,CDU/CSU,33.0,20,10,2016,Umfrage,Deutschland,Allensbach,2016-10-20
1407.0,03.09.–15.09.,CDU/CSU,33.5,22,9,2016,Umfrage,Deutschland,Allensbach,2016-09-22
1496.0,03.08.–17.08.,CDU/CSU,34.5,24,8,2016,Umfrage,Deutschland,Allensbach,2016-08-24
1466.0,01.07.–14.07.,CDU/CSU,35.5,21,7,2016,Umfrage,Deutschland,Allensbach,2016-07-21
1396.0,27.05.–09.06.,CDU/CSU,33.5,15,6,2016,Umfrage,Deutschland,Allensbach,2016-06-15
1474.0,28.04.–12.05.,CDU/CSU,33.5,17,5,2016,Umfrage,Deutschland,Allensbach,2016-05-17
1388.0,01.04.–14.04.,CDU/CSU,33.5,20,4,2016,Umfrage,Deutschland,Allensbach,2016-04-20
1456.0,26.02.–10.03.,CDU/CSU,35.0,18,3,2016,Umfrage,Deutschland,Allensbach,2016-03-18
1521.0,01.02.–11.02.,CDU/CSU,33.5,17,2,2016,Umfrage,Deutschland,Allensbach,2016-02-17
1431.0,07.01.–21.01.,CDU/CSU,35.0,26,1,2016,Umfrage,Deutschland,Allensbach,2016-01-26
1457.0,28.11.–10.12.,CDU/CSU,38.0,16,12,2015,Umfrage,Deutschland,Allensbach,2015-12-16
1448.0,01.11.–11.11.,CDU/CSU,37.5,19,11,2015,Umfrage,Deutschland,Allensbach,2015-11-19
1400.0,03.10.–16.10.,CDU/CSU,38.0,20,10,2015,Umfrage,Deutschland,Allensbach,2015-10-20
1400.0,01.09.–12.09.,CDU/CSU,42.0,16,9,2015,Umfrage,Deutschland,Allensbach,2015-09-16
1400.0,01.08.–14.08.,CDU/CSU,41.5,19,8,2015,Umfrage,Deutschland,Allensbach,2015-08-19
1200.0,01.07.–13.07.,CDU/CSU,40.5,16,7,2015,Umfrage,Deutschland,Allensbach,2015-07-16
1400.0,01.06.–14.06.,CDU/CSU,41.5,18,6,2015,Umfrage,Deutschland,Allensbach,2015-06-18
1450.0,02.05.–08.05.,CDU/CSU,41.5,21,5,2015,Umfrage,Deutschland,Allensbach,2015-05-21
1430.0,28.03.–10.04.,CDU/CSU,40.5,16,4,2015,Umfrage,Deutschland,Allensbach,2015-04-16
1500.0,01.03.–12.03.,CDU/CSU,41.5,19,3,2015,Umfrage,Deutschland,Allensbach,2015-03-19
1400.0,01.02.–12.02.,CDU/CSU,41.0,19,2,2015,Umfrage,Deutschland,Allensbach,2015-02-19
1455.0,09.01.–23.01.,CDU/CSU,41.5,28,1,2015,Umfrage,Deutschland,Allensbach,2015-01-28
1505.0,01.12.–12.12.,CDU/CSU,40.5,17,12,2014,Umfrage,Deutschland,Allensbach,2014-12-17
,01.11.–13.11.,CDU/CSU,40.5,19,11,2014,Umfrage,Deutschland,Allensbach,2014-11-19
,04.10.–16.10.,CDU/CSU,39.5,21,10,2014,Umfrage,Deutschland,Allensbach,2014-10-21
,01.09.–11.09.,CDU/CSU,41.0,17,9,2014,Umfrage,Deutschland,Allensbach,2014-09-17
,21.07.–05.08.,CDU/CSU,41.0,20,8,2014,Umfrage,Deutschland,Allensbach,2014-08-20
,28.06.–11.07.,CDU/CSU,40.5,16,7,2014,Umfrage,Deutschland,Allensbach,2014-07-16
,28.05.–13.06.,CDU/CSU,40.0,20,6,2014,Umfrage,Deutschland,Allensbach,2014-06-20
,25.04.–09.05.,CDU/CSU,39.5,14,5,2014,Umfrage,Deutschland,Allensbach,2014-05-14
1571.0,28.03.–10.04.,CDU/CSU,40.0,16,4,2014,Umfrage,Deutschland,Allensbach,2014-04-16
,01.03.–13.03.,CDU/CSU,40.5,19,3,2014,Umfrage,Deutschland,Allensbach,2014-03-19
,01.02.–13.02.,CDU/CSU,40.0,20,2,2014,Umfrage,Deutschland,Allensbach,2014-02-20
,10.01.–23.01.,CDU/CSU,40.0,29,1,2014,Umfrage,Deutschland,Allensbach,2014-01-29
,01.12.–12.12.,CDU/CSU,41.5,19,12,2013,Umfrage,Deutschland,Allensbach,2013-12-19
,08.11.–21.11.,CDU/CSU,40.0,27,11,2013,Umfrage,Deutschland,Allensbach,2013-11-27
,01.10.–16.10.,CDU/CSU,41.0,23,10,2013,Umfrage,Deutschland,Allensbach,2013-10-23
,,CDU/CSU,41.5,22,9,2013,Wahl,Deutschland,Allensbach,2013-09-22
1074.0,13.09.–20.09.,SPD,22.0,22,9,2017,Umfrage,Deutschland,Allensbach,2017-09-22
1083.0,06.09.–14.09.,SPD,22.0,19,9,2017,Umfrage,Deutschland,Allensbach,2017-09-19
1043.0,22.08.–31.08.,SPD,24.0,6,9,2017,Umfrage,Deutschland,Allensbach,2017-09-06
1421.0,04.08.–17.08.,SPD,24.0,22,8,2017,Umfrage,Deutschland,Allensbach,2017-08-22
1403.0,01.07.–12.07.,SPD,25.0,18,7,2017,Umfrage,Deutschland,Allensbach,2017-07-18
1437.0,01.06.–15.06.,SPD,24.0,20,6,2017,Umfrage,Deutschland,Allensbach,2017-06-20
1457.0,05.05.–19.05.,SPD,26.0,26,5,2017,Umfrage,Deutschland,Allensbach,2017-05-26
1407.0,01.04.–13.04.,SPD,31.0,25,4,2017,Umfrage,Deutschland,Allensbach,2017-04-25
1397.0,06.03.–19.03.,SPD,33.0,28,3,2017,Umfrage,Deutschland,Allensbach,2017-03-28
1542.0,01.02.–15.02.,SPD,30.5,22,2,2017,Umfrage,Deutschland,Allensbach,2017-02-22
1441.0,05.01.–19.01.,SPD,23.0,26,1,2017,Umfrage,Deutschland,Allensbach,2017-01-26
1459.0,01.12.–15.12.,SPD,22.0,22,12,2016,Umfrage,Deutschland,Allensbach,2016-12-22
1436.0,28.10.–10.11.,SPD,23.0,16,11,2016,Umfrage,Deutschland,Allensbach,2016-11-16
1458.0,01.10.–13.10.,SPD,22.0,20,10,2016,Umfrage,Deutschland,Allensbach,2016-10-20
1407.0,03.09.–15.09.,SPD,24.0,22,9,2016,Umfrage,Deutschland,Allensbach,2016-09-22
1496.0,03.08.–17.08.,SPD,23.0,24,8,2016,Umfrage,Deutschland,Allensbach,2016-08-24
1466.0,01.07.–14.07.,SPD,22.5,21,7,2016,Umfrage,Deutschland,Allensbach,2016-07-21
1396.0,27.05.–09.06.,SPD,21.0,15,6,2016,Umfrage,Deutschland,Allensbach,2016-06-15
1474.0,28.04.–12.05.,SPD,21.0,17,5,2016,Umfrage,Deutschland,Allensbach,2016-05-17
1388.0,01.04.–14.04.,SPD,23.0,20,4,2016,Umfrage,Deutschland,Allensbach,2016-04-20
1456.0,26.02.–10.03.,SPD,24.5,18,3,2016,Umfrage,Deutschland,Allensbach,2016-03-18
1521.0,01.02.–11.02.,SPD,24.0,17,2,2016,Umfrage,Deutschland,Allensbach,2016-02-17
1431.0,07.01.–21.01.,SPD,25.0,26,1,2016,Umfrage,Deutschland,Allensbach,2016-01-26
1457.0,28.11.–10.12.,SPD,26.0,16,12,2015,Umfrage,Deutschland,Allensbach,2015-12-16
1448.0,01.11.–11.11.,SPD,26.0,19,11,2015,Umfrage,Deutschland,Allensbach,2015-11-19
1400.0,03.10.–16.10.,SPD,26.0,20,10,2015,Umfrage,Deutschland,Allensbach,2015-10-20
1400.0,01.09.–12.09.,SPD,25.5,16,9,2015,Umfrage,Deutschland,Allensbach,2015-09-16
1400.0,01.08.–14.08.,SPD,26.0,19,8,2015,Umfrage,Deutschland,Allensbach,2015-08-19
1200.0,01.07.–13.07.,SPD,25.5,16,7,2015,Umfrage,Deutschland,Allensbach,2015-07-16
1400.0,01.06.–14.06.,SPD,26.0,18,6,2015,Umfrage,Deutschland,Allensbach,2015-06-18
1450.0,02.05.–08.05.,SPD,25.5,21,5,2015,Umfrage,Deutschland,Allensbach,2015-05-21
1430.0,28.03.–10.04.,SPD,26.5,16,4,2015,Umfrage,Deutschland,Allensbach,2015-04-16
1500.0,01.03.–12.03.,SPD,26.0,19,3,2015,Umfrage,Deutschland,Allensbach,2015-03-19
1400.0,01.02.–12.02.,SPD,25.5,19,2,2015,Umfrage,Deutschland,Allensbach,2015-02-19
1455.0,09.01.–23.01.,SPD,25.0,28,1,2015,Umfrage,Deutschland,Allensbach,2015-01-28
1505.0,01.12.–12.12.,SPD,26.0,17,12,2014,Umfrage,Deutschland,Allensbach,2014-12-17
,01.11.–13.11.,SPD,27.0,19,11,2014,Umfrage,Deutschland,Allensbach,2014-11-19
,04.10.–16.10.,SPD,26.0,21,10,2014,Umfrage,Deutschland,Allensbach,2014-10-21
,01.09.–11.09.,SPD,25.5,17,9,2014,Umfrage,Deutschland,Allensbach,2014-09-17
,21.07.–05.08.,SPD,26.5,20,8,2014,Umfrage,Deutschland,Allensbach,2014-08-20
,28.06.–11.07.,SPD,25.0,16,7,2014,Umfrage,Deutschland,Allensbach,2014-07-16
,28.05.–13.06.,SPD,26.0,20,6,2014,Umfrage,Deutschland,Allensbach,2014-06-20
,25.04.–09.05.,SPD,26.0,14,5,2014,Umfrage,Deutschland,Allensbach,2014-05-14
1571.0,28.03.–10.04.,SPD,26.5,16,4,2014,Umfrage,Deutschland,Allensbach,2014-04-16
,01.03.–13.03.,SPD,25.0,19,3,2014,Umfrage,Deutschland,Allensbach,2014-03-19
,01.02.–13.02.,SPD,26.5,20,2,2014,Umfrage,Deutschland,Allensbach,2014-02-20
,10.01.–23.01.,SPD,26.0,29,1,2014,Umfrage,Deutschland,Allensbach,2014-01-29
,01.12.–12.12.,SPD,25.5,19,12,2013,Umfrage,Deutschland,Allensbach,2013-12-19
,08.11.–21.11.,SPD,26.5,27,11,2013,Umfrage,Deutschland,Allensbach,2013-11-27
,01.10.–16.10.,SPD,25.0,23,10,2013,Umfrage,Deutschland,Allensbach,2013-10-23
,,SPD,25.7,22,9,2013,Wahl,Deutschland,Allensbach,2013-09-22
1074.0,13.09.–20.09.,GRÜNE,8.0,22,9,2017,Umfrage,Deutschland,Allensbach,2017-09-22
1083.0,06.09.–14.09.,GRÜNE,8.0,19,9,2017,Umfrage,Deutschland,Allensbach,2017-09-19
1043.0,22.08.–31.08.,GRÜNE,7.5,6,9,2017,Umfrage,Deutschland,Allensbach,2017-09-06
1421.0,04.08.–17.08.,GRÜNE,7.5,22,8,2017,Umfrage,Deutschland,Allensbach,2017-08-22
1403.0,01.07.–12.07.,GRÜNE,7.0,18,7,2017,Umfrage,Deutschland,Allensbach,2017-07-18
1437.0,01.06.–15.06.,GRÜNE,7.0,20,6,2017,Umfrage,Deutschland,Allensbach,2017-06-20
1457.0,05.05.–19.05.,GRÜNE,8.0,26,5,2017,Umfrage,Deutschland,Allensbach,2017-05-26
1407.0,01.04.–13.04.,GRÜNE,7.0,25,4,2017,Umfrage,Deutschland,Allensbach,2017-04-25
1397.0,06.03.–19.03.,GRÜNE,7.5,28,3,2017,Umfrage,Deutschland,Allensbach,2017-03-28
1542.0,01.02.–15.02.,GRÜNE,8.0,22,2,2017,Umfrage,Deutschland,Allensbach,2017-02-22
1441.0,05.01.–19.01.,GRÜNE,9.0,26,1,2017,Umfrage,Deutschland,Allensbach,2017-01-26
1459.0,01.12.–15.12.,GRÜNE,10.0,22,12,2016,Umfrage,Deutschland,Allensbach,2016-12-22
1436.0,28.10.–10.11.,GRÜNE,11.0,16,11,2016,Umfrage,Deutschland,Allensbach,2016-11-16
1458.0,01.10.–13.10.,GRÜNE,12.0,20,10,2016,Umfrage,Deutschland,Allensbach,2016-10-20
1407.0,03.09.–15.09.,GRÜNE,11.0,22,9,2016,Umfrage,Deutschland,Allensbach,2016-09-22
1496.0,03.08.–17.08.,GRÜNE,11.5,24,8,2016,Umfrage,Deutschland,Allensbach,2016-08-24
1466.0,01.07.–14.07.,GRÜNE,12.0,21,7,2016,Umfrage,Deutschland,Allensbach,2016-07-21
1396.0,27.05.–09.06.,GRÜNE,12.0,15,6,2016,Umfrage,Deutschland,Allensbach,2016-06-15
1474.0,28.04.–12.05.,GRÜNE,11.5,17,5,2016,Umfrage,Deutschland,Allensbach,2016-05-17
1388.0,01.04.–14.04.,GRÜNE,11.0,20,4,2016,Umfrage,Deutschland,Allensbach,2016-04-20
1456.0,26.02.–10.03.,GRÜNE,10.0,18,3,2016,Umfrage,Deutschland,Allensbach,2016-03-18
1521.0,01.02.–11.02.,GRÜNE,10.0,17,2,2016,Umfrage,Deutschland,Allensbach,2016-02-17
1431.0,07.01.–21.01.,GRÜNE,9.0,26,1,2016,Umfrage,Deutschland,Allensbach,2016-01-26
1457.0,28.11.–10.12.,GRÜNE,9.5,16,12,2015,Umfrage,Deutschland,Allensbach,2015-12-16
1448.0,01.11.–11.11.,GRÜNE,9.5,19,11,2015,Umfrage,Deutschland,Allensbach,2015-11-19
1400.0,03.10.–16.10.,GRÜNE,9.5,20,10,2015,Umfrage,Deutschland,Allensbach,2015-10-20
1400.0,01.09.–12.09.,GRÜNE,9.5,16,9,2015,Umfrage,Deutschland,Allensbach,2015-09-16
1400.0,01.08.–14.08.,GRÜNE,9.5,19,8,2015,Umfrage,Deutschland,Allensbach,2015-08-19
1200.0,01.07.–13.07.,GRÜNE,10.0,16,7,2015,Umfrage,Deutschland,Allensbach,2015-07-16
1400.0,01.06.–14.06.,GRÜNE,10.0,18,6,2015,Umfrage,Deutschland,Allensbach,2015-06-18
1450.0,02.05.–08.05.,GRÜNE,9.5,21,5,2015,Umfrage,Deutschland,Allensbach,2015-05-21
1430.0,28.03.–10.04.,GRÜNE,9.5,16,4,2015,Umfrage,Deutschland,Allensbach,2015-04-16
1500.0,01.03.–12.03.,GRÜNE,9.5,19,3,2015,Umfrage,Deutschland,Allensbach,2015-03-19
1400.0,01.02.–12.02.,GRÜNE,9.5,19,2,2015,Umfrage,Deutschland,Allensbach,2015-02-19
1455.0,09.01.–23.01.,GRÜNE,10.5,28,1,2015,Umfrage,Deutschland,Allensbach,2015-01-28
1505.0,01.12.–12.12.,GRÜNE,9.5,17,12,2014,Umfrage,Deutschland,Allensbach,2014-12-17
,01.11.–13.11.,GRÜNE,9.5,19,11,2014,Umfrage,Deutschland,Allensbach,2014-11-19
,04.10.–16.10.,GRÜNE,10.5,21,10,2014,Umfrage,Deutschland,Allensbach,2014-10-21
,01.09.–11.09.,GRÜNE,10.0,17,9,2014,Umfrage,Deutschland,Allensbach,2014-09-17
,21.07.–05.08.,GRÜNE,10.0,20,8,2014,Umfrage,Deutschland,Allensbach,2014-08-20
,28.06.–11.07.,GRÜNE,11.0,16,7,2014,Umfrage,Deutschland,Allensbach,2014-07-16
,28.05.–13.06.,GRÜNE,10.0,20,6,2014,Umfrage,Deutschland,Allensbach,2014-06-20
,25.04.–09.05.,GRÜNE,10.5,14,5,2014,Umfrage,Deutschland,Allensbach,2014-05-14
1571.0,28.03.–10.04.,GRÜNE,11.0,16,4,2014,Umfrage,Deutschland,Allensbach,2014-04-16
,01.03.–13.03.,GRÜNE,10.0,19,3,2014,Umfrage,Deutschland,Allensbach,2014-03-19
,01.02.–13.02.,GRÜNE,10.5,20,2,2014,Umfrage,Deutschland,Allensbach,2014-02-20
,10.01.–23.01.,GRÜNE,10.0,29,1,2014,Umfrage,Deutschland,Allensbach,2014-01-29
,01.12.–12.12.,GRÜNE,10.5,19,12,2013,Umfrage,Deutschland,Allensbach,2013-12-19
,08.11.–21.11.,GRÜNE,10.0,27,11,2013,Umfrage,Deutschland,Allensbach,2013-11-27
,01.10.–16.10.,GRÜNE,9.0,23,10,2013,Umfrage,Deutschland,Allensbach,2013-10-23
,,GRÜNE,8.4,22,9,2013,Wahl,Deutschland,Allensbach,2013-09-22
1074.0,13.09.–20.09.,FDP,10.5,22,9,2017,Umfrage,Deutschland,Allensbach,2017-09-22
1083.0,06.09.–14.09.,FDP,11.0,19,9,2017,Umfrage,Deutschland,Allensbach,2017-09-19
1043.0,22.08.–31.08.,FDP,10.0,6,9,2017,Umfrage,Deutschland,Allensbach,2017-09-06
1421.0,04.08.–17.08.,FDP,10.0,22,8,2017,Umfrage,Deutschland,Allensbach,2017-08-22
1403.0,01.07.–12.07.,FDP,9.0,18,7,2017,Umfrage,Deutschland,Allensbach,2017-07-18
1437.0,01.06.–15.06.,FDP,10.5,20,6,2017,Umfrage,Deutschland,Allensbach,2017-06-20
1457.0,05.05.–19.05.,FDP,9.0,26,5,2017,Umfrage,Deutschland,Allensbach,2017-05-26
1407.0,01.04.–13.04.,FDP,6.0,25,4,2017,Umfrage,Deutschland,Allensbach,2017-04-25
1397.0,06.03.–19.03.,FDP,6.5,28,3,2017,Umfrage,Deutschland,Allensbach,2017-03-28
1542.0,01.02.–15.02.,FDP,7.0,22,2,2017,Umfrage,Deutschland,Allensbach,2017-02-22
1441.0,05.01.–19.01.,FDP,7.0,26,1,2017,Umfrage,Deutschland,Allensbach,2017-01-26
1459.0,01.12.–15.12.,FDP,7.5,22,12,2016,Umfrage,Deutschland,Allensbach,2016-12-22
1436.0,28.10.–10.11.,FDP,7.5,16,11,2016,Umfrage,Deutschland,Allensbach,2016-11-16
1458.0,01.10.–13.10.,FDP,7.5,20,10,2016,Umfrage,Deutschland,Allensbach,2016-10-20
1407.0,03.09.–15.09.,FDP,7.0,22,9,2016,Umfrage,Deutschland,Allensbach,2016-09-22
1496.0,03.08.–17.08.,FDP,7.5,24,8,2016,Umfrage,Deutschland,Allensbach,2016-08-24
1466.0,01.07.–14.07.,FDP,7.0,21,7,2016,Umfrage,Deutschland,Allensbach,2016-07-21
1396.0,27.05.–09.06.,FDP,8.0,15,6,2016,Umfrage,Deutschland,Allensbach,2016-06-15
1474.0,28.04.–12.05.,FDP,8.0,17,5,2016,Umfrage,Deutschland,Allensbach,2016-05-17
1388.0,01.04.–14.04.,FDP,8.0,20,4,2016,Umfrage,Deutschland,Allensbach,2016-04-20
1456.0,26.02.–10.03.,FDP,7.0,18,3,2016,Umfrage,Deutschland,Allensbach,2016-03-18
1521.0,01.02.–11.02.,FDP,7.0,17,2,2016,Umfrage,Deutschland,Allensbach,2016-02-17
1431.0,07.01.–21.01.,FDP,6.5,26,1,2016,Umfrage,Deutschland,Allensbach,2016-01-26
1457.0,28.11.–10.12.,FDP,5.0,16,12,2015,Umfrage,Deutschland,Allensbach,2015-12-16
1448.0,01.11.–11.11.,FDP,5.5,19,11,2015,Umfrage,Deutschland,Allensbach,2015-11-19
1400.0,03.10.–16.10.,FDP,5.5,20,10,2015,Umfrage,Deutschland,Allensbach,2015-10-20
1400.0,01.09.–12.09.,FDP,6.0,16,9,2015,Umfrage,Deutschland,Allensbach,2015-09-16
1400.0,01.08.–14.08.,FDP,5.5,19,8,2015,Umfrage,Deutschland,Allensbach,2015-08-19
1200.0,01.07.–13.07.,FDP,5.5,16,7,2015,Umfrage,Deutschland,Allensbach,2015-07-16
1400.0,01.06.–14.06.,FDP,5.0,18,6,2015,Umfrage,Deutschland,Allensbach,2015-06-18
1450.0,02.05.–08.05.,FDP,5.0,21,5,2015,Umfrage,Deutschland,Allensbach,2015-05-21
1430.0,28.03.–10.04.,FDP,5.0,16,4,2015,Umfrage,Deutschland,Allensbach,2015-04-16
1500.0,01.03.–12.03.,FDP,5.0,19,3,2015,Umfrage,Deutschland,Allensbach,2015-03-19
1400.0,01.02.–12.02.,FDP,5.0,19,2,2015,Umfrage,Deutschland,Allensbach,2015-02-19
1455.0,09.01.–23.01.,FDP,4.0,28,1,2015,Umfrage,Deutschland,Allensbach,2015-01-28
1505.0,01.12.–12.12.,FDP,3.5,17,12,2014,Umfrage,Deutschland,Allensbach,2014-12-17
,01.11.–13.11.,FDP,3.5,19,11,2014,Umfrage,Deutschland,Allensbach,2014-11-19
,04.10.–16.10.,FDP,3.0,21,10,2014,Umfrage,Deutschland,Allensbach,2014-10-21
,01.09.–11.09.,FDP,4.0,17,9,2014,Umfrage,Deutschland,Allensbach,2014-09-17
,21.07.–05.08.,FDP,3.0,20,8,2014,Umfrage,Deutschland,Allensbach,2014-08-20
,28.06.–11.07.,FDP,3.5,16,7,2014,Umfrage,Deutschland,Allensbach,2014-07-16
,28.05.–13.06.,FDP,4.0,20,6,2014,Umfrage,Deutschland,Allensbach,2014-06-20
,25.04.–09.05.,FDP,5.0,14,5,2014,Umfrage,Deutschland,Allensbach,2014-05-14
1571.0,28.03.–10.04.,FDP,4.5,16,4,2014,Umfrage,Deutschland,Allensbach,2014-04-16
,01.03.–13.03.,FDP,5.0,19,3,2014,Umfrage,Deutschland,Allensbach,2014-03-19
,01.02.–13.02.,FDP,4.0,20,2,2014,Umfrage,Deutschland,Allensbach,2014-02-20
,10.01.–23.01.,FDP,5.0,29,1,2014,Umfrage,Deutschland,Allensbach,2014-01-29
,01.12.–12.12.,FDP,4.0,19,12,2013,Umfrage,Deutschland,Allensbach,2013-12-19
,08.11.–21.11.,FDP,4.0,27,11,2013,Umfrage,Deutschland,Allensbach,2013-11-27
,01.10.–16.10.,FDP,5.0,23,10,2013,Umfrage,Deutschland,Allensbach,2013-10-23
,,FDP,4.8,22,9,2013,Wahl,Deutschland,Allensbach,2013-09-22
1074.0,13.09.–20.09.,LINKE,9.5,22,9,2017,Umfrage,Deutschland,Allensbach,2017-09-22
1083.0,06.09.–14.09.,LINKE,9.0,19,9,2017,Umfrage,Deutschland,Allensbach,2017-09-19
1043.0,22.08.–31.08.,LINKE,8.0,6,9,2017,Umfrage,Deutschland,Allensbach,2017-09-06
1421.0,04.08.–17.08.,LINKE,8.0,22,8,2017,Umfrage,Deutschland,Allensbach,2017-08-22
1403.0,01.07.–12.07.,LINKE,9.0,18,7,2017,Umfrage,Deutschland,Allensbach,2017-07-18
1437.0,01.06.–15.06.,LINKE,8.5,20,6,2017,Umfrage,Deutschland,Allensbach,2017-06-20
1457.0,05.05.–19.05.,LINKE,8.0,26,5,2017,Umfrage,Deutschland,Allensbach,2017-05-26
1407.0,01.04.–13.04.,LINKE,9.0,25,4,2017,Umfrage,Deutschland,Allensbach,2017-04-25
1397.0,06.03.–19.03.,LINKE,8.0,28,3,2017,Umfrage,Deutschland,Allensbach,2017-03-28
1542.0,01.02.–15.02.,LINKE,8.0,22,2,2017,Umfrage,Deutschland,Allensbach,2017-02-22
1441.0,05.01.–19.01.,LINKE,9.5,26,1,2017,Umfrage,Deutschland,Allensbach,2017-01-26
1459.0,01.12.–15.12.,LINKE,9.5,22,12,2016,Umfrage,Deutschland,Allensbach,2016-12-22
1436.0,28.10.–10.11.,LINKE,9.0,16,11,2016,Umfrage,Deutschland,Allensbach,2016-11-16
1458.0,01.10.–13.10.,LINKE,9.0,20,10,2016,Umfrage,Deutschland,Allensbach,2016-10-20
1407.0,03.09.–15.09.,LINKE,7.0,22,9,2016,Umfrage,Deutschland,Allensbach,2016-09-22
1496.0,03.08.–17.08.,LINKE,9.0,24,8,2016,Umfrage,Deutschland,Allensbach,2016-08-24
1466.0,01.07.–14.07.,LINKE,9.5,21,7,2016,Umfrage,Deutschland,Allensbach,2016-07-21
1396.0,27.05.–09.06.,LINKE,9.0,15,6,2016,Umfrage,Deutschland,Allensbach,2016-06-15
1474.0,28.04.–12.05.,LINKE,9.0,17,5,2016,Umfrage,Deutschland,Allensbach,2016-05-17
1388.0,01.04.–14.04.,LINKE,9.0,20,4,2016,Umfrage,Deutschland,Allensbach,2016-04-20
1456.0,26.02.–10.03.,LINKE,9.0,18,3,2016,Umfrage,Deutschland,Allensbach,2016-03-18
1521.0,01.02.–11.02.,LINKE,10.0,17,2,2016,Umfrage,Deutschland,Allensbach,2016-02-17
1431.0,07.01.–21.01.,LINKE,9.5,26,1,2016,Umfrage,Deutschland,Allensbach,2016-01-26
1457.0,28.11.–10.12.,LINKE,8.5,16,12,2015,Umfrage,Deutschland,Allensbach,2015-12-16
